Employee_ID,Position,Department,Age,Gender,is_active,Education,Education_Field,Environment_Satisfaction,Job_Satisfaction,Marital_Status,Standard_Hours,Hourly_Rate,Monthly_Rate,Monthly_Income,Salary_Scale,Num_Companies_Worked,Percent_Salary_Hike,Performance_Rating,Performance_Scale,Total_Working_Years,Work_Life_Balance,Start_Date,Years_At_Company
1640,Research Scientist,Research & Development,49,Female,No,3,Technical Degree,3,1,,0,36,10554,3580,,2,16,3,,7,3,1418804688,0
1641,Laboratory Technician,Research & Development,24,Male,No,1,Life Sciences,1,4,,0,46,10778,3162,,0,17,3,,6,2,1418804688,0
1642,Sales Executive,Sales,32,Male,No,2,Life Sciences,2,2,,0,48,8891,6524,,1,14,3,,10,3,1418804688,0
1643,Sales Representative,Sales,38,Male,No,3,Marketing,2,2,,0,98,12102,2899,,0,19,3,,3,3,1418804688,0
1644,Laboratory Technician,Research & Development,42,Female,No,3,Life Sciences,3,4,,0,95,23726,5231,,2,13,3,,17,2,1418804688,0
1645,Research Scientist,Research & Development,31,Male,No,4,Life Sciences,4,4,,0,48,14871,2356,,3,19,3,,8,3,1418804688,0
1646,Sales Representative,Sales,29,Female,Yes,3,Medical,2,3,,0,48,23522,2800,,6,19,3,,5,3,1418804688,0
1647,Sales Executive,Sales,53,Male,No,3,Marketing,1,4,,0,73,22789,11836,,5,14,3,,28,3,1418804688,0
1648,Manufacturing Director,Research & Development,35,Male,No,3,Technical Degree,4,2,,0,78,9129,10903,,3,16,3,,16,3,1418804688,0
1649,Sales Representative,Sales,37,Female,No,2,Medical,3,4,,0,54,21222,2973,,5,15,3,,10,3,1418804688,0
1650,Research Director,Research & Development,53,Female,No,4,Life Sciences,4,4,,0,72,20206,14275,,6,18,3,,33,3,1418804688,0
1651,Healthcare Representative,Research & Development,43,Female,No,3,Life Sciences,4,4,,0,33,21782,5562,,4,13,3,,12,2,1418804688,0
1652,Sales Executive,Sales,47,Female,No,2,Marketing,3,4,,0,35,17783,4537,,0,22,4,,8,3,1418804688,0
1653,Sales Executive,Sales,37,Male,No,2,Medical,1,2,,0,32,4814,7642,,1,13,3,,10,3,1418804688,0
1654,Manager,Research & Development,50,Male,No,4,Life Sciences,1,1,,0,98,4544,17924,,1,11,3,,31,3,1418804688,0
1655,Human Resources,Human Resources,39,Female,No,3,Life Sciences,4,4,,0,42,7790,5204,,8,11,3,,13,3,1418804688,0
1656,Human Resources,Human Resources,33,Male,No,2,Human Resources,4,2,,0,57,22650,2277,,3,11,3,,7,4,1418804688,0
1657,Laboratory Technician,Research & Development,32,Male,Yes,4,Life Sciences,1,4,,0,87,18016,2795,,1,24,4,,1,1,1418804688,0
1658,Laboratory Technician,Research & Development,29,Female,No,1,Medical,1,4,,0,62,6054,2532,,6,14,3,,8,3,1418804688,0
1659,Research Scientist,Research & Development,44,Male,No,2,Life Sciences,2,1,,0,61,7508,2559,,1,13,3,,8,3,1418804688,0
1660,Sales Executive,Sales,28,Male,No,4,Medical,1,4,,0,98,24252,4908,,1,14,3,,4,3,1418804688,0
1661,Laboratory Technician,Research & Development,58,Male,Yes,1,Life Sciences,4,4,,0,57,13384,2380,,9,14,3,,3,2,1418804688,0
1662,Manufacturing Director,Research & Development,43,Female,No,3,Life Sciences,1,2,,0,55,23814,4765,,4,21,4,,4,4,1418804688,0
1663,Sales Representative,Sales,20,Female,Yes,3,Medical,3,3,,0,49,22052,2044,,1,13,3,,2,2,1418804688,0
1664,Research Scientist,Research & Development,21,Female,Yes,1,Other,4,4,,0,65,8870,2693,,1,19,3,,1,2,1418804688,0
1665,Healthcare Representative,Research & Development,36,Male,No,1,Life Sciences,3,4,,0,68,4821,6586,,0,17,3,,17,2,1418804688,0
1666,Sales Representative,Sales,47,Female,No,4,Life Sciences,4,4,,0,65,13137,3294,,1,18,3,,3,2,1418804688,0
1667,Manufacturing Director,Research & Development,22,Female,Yes,1,Life Sciences,2,3,,0,34,10022,4171,,0,19,3,,4,4,1418804688,0
1668,Laboratory Technician,Research & Development,41,Female,Yes,4,Life Sciences,2,4,,0,57,17725,2778,,4,13,3,,10,2,1418804688,0
1669,Research Scientist,Research & Development,28,Female,No,3,Medical,3,3,,0,77,9834,2377,,5,18,3,,6,3,1418804688,0
1670,Laboratory Technician,Research & Development,39,Male,Yes,3,Medical,4,1,,0,70,4303,2404,,7,21,4,,8,1,1418804688,0
1671,Research Scientist,Research & Development,27,Female,No,3,Life Sciences,2,3,,0,76,17808,2318,,1,19,3,,1,3,1418804688,0
1672,Laboratory Technician,Research & Development,34,Male,No,3,Life Sciences,2,2,,0,83,6896,2008,,1,14,3,,1,3,1418804688,0
1673,Sales Executive,Sales,42,Female,No,2,Medical,3,3,,0,68,7824,6244,,7,17,3,,10,3,1418804688,0
1674,Research Scientist,Research & Development,33,Male,No,4,Other,3,1,,0,100,3339,2799,,3,11,3,,6,3,1418804688,0
1675,Healthcare Representative,Research & Development,58,Female,No,3,Technical Degree,3,2,,0,37,9255,10552,,2,13,3,,24,3,1418804688,0
1676,Sales Representative,Sales,31,Male,No,4,Life Sciences,2,3,,0,41,11737,2329,,3,15,3,,13,4,1418804688,0
1677,Healthcare Representative,Research & Development,35,Female,No,1,Life Sciences,4,4,,0,51,19170,4014,,1,25,4,,10,1,1418804688,0
1678,Laboratory Technician,Research & Development,49,Female,No,2,Other,1,2,,0,51,22477,7403,,4,11,3,,29,2,1418804688,0
1679,Research Scientist,Research & Development,48,Male,No,4,Medical,4,3,,0,51,5543,2259,,4,17,3,,13,2,1418804688,0
1680,Sales Executive,Sales,31,Female,No,2,Marketing,4,3,,0,45,24406,6932,,1,13,3,,9,2,1418804688,0
1681,Research Scientist,Research & Development,36,Male,No,4,Other,2,4,,0,65,23293,4678,,2,18,3,,8,3,1418804688,0
1682,Research Director,Research & Development,38,Female,No,3,Technical Degree,4,1,,0,80,16292,13582,,1,13,3,,15,3,1418804688,0
1683,Laboratory Technician,Research & Development,32,Female,No,3,Life Sciences,3,2,,0,70,3974,2332,,6,20,4,,5,3,1418804688,0
1684,Sales Representative,Sales,25,Male,Yes,2,Marketing,3,2,,0,36,18798,2413,,1,18,3,,1,3,1418804688,0
1685,Sales Executive,Sales,40,Male,No,4,Marketing,1,2,,0,67,20652,9705,,2,12,3,,11,2,1418804688,0
1686,Sales Executive,Sales,26,Male,No,3,Medical,3,1,,0,52,11148,4294,,1,12,3,,7,3,1418804688,0
1687,Laboratory Technician,Research & Development,41,Male,No,3,Medical,4,1,,0,59,3119,4721,,2,13,3,,20,3,1418804688,0
1688,Laboratory Technician,Research & Development,36,Male,No,4,Medical,3,3,,0,79,12287,2519,,4,21,4,,16,3,0,0
1689,Sales Representative,Sales,19,Male,Yes,3,Other,4,2,,0,37,9947,2121,,1,13,3,,1,4,1418804688,0
1690,Laboratory Technician,Research & Development,20,Male,Yes,3,Technical Degree,1,1,,0,84,13008,2973,,1,19,3,,1,3,1418804688,0
1691,Healthcare Representative,Research & Development,31,Female,No,3,Medical,4,4,,0,41,17369,5855,,0,11,3,,10,1,1418804688,0
1692,Research Scientist,Research & Development,40,Male,No,4,Medical,4,2,,0,35,25063,3617,,8,14,3,,3,3,1418804688,0
1693,Manufacturing Director,Research & Development,32,Female,No,4,Medical,3,1,,0,93,13554,6725,,1,12,3,,8,4,1418804688,0
1694,Sales Executive,Sales,36,Male,Yes,1,Life Sciences,3,4,,0,51,5518,10325,,1,11,3,,16,3,1418804688,0
1695,Healthcare Representative,Research & Development,33,Female,No,3,Life Sciences,2,4,,0,42,12291,6949,,0,14,3,,6,3,1418804688,0
1696,Sales Executive,Sales,37,Male,Yes,4,Life Sciences,1,3,,0,46,14922,10609,,5,11,3,,17,1,1418804688,0
1697,Laboratory Technician,Research & Development,45,Male,No,2,Life Sciences,3,2,,0,57,23163,4447,,1,12,3,,9,2,1418804688,0
1698,Sales Representative,Sales,29,Female,No,3,Technical Degree,3,4,,0,84,18203,2157,,1,15,3,,3,3,1418804688,0
1699,Sales Executive,Sales,35,Female,No,3,Medical,3,3,,0,86,6179,4601,,1,16,3,,5,3,,0
1700,Manager,Research & Development,52,Male,No,2,Life Sciences,4,4,,0,70,13829,17099,,2,15,3,,26,2,1418804688,0
1701,Research Scientist,Research & Development,58,Male,Yes,3,Technical Degree,4,3,,0,51,26227,2479,,4,24,4,,7,3,1418804688,0
1702,Manager,Sales,53,Male,No,2,Medical,3,3,,0,45,13938,14852,,6,13,3,,22,4,1418804688,0
1703,Sales Executive,Sales,30,Male,No,2,Other,3,3,,0,62,9977,7264,,5,11,3,,10,4,1418804688,0
1704,Sales Executive,Human Resources,38,Female,No,3,Technical Degree,3,4,,0,85,19899,5666,,1,13,3,,6,3,1418804688,0
1705,Sales Executive,Sales,35,Male,No,4,Life Sciences,4,4,,0,92,6812,7823,,6,13,3,,12,3,1418804688,0
1706,Sales Executive,Sales,39,Male,No,5,Life Sciences,1,3,,0,41,2560,7880,,0,18,3,,9,3,1418804688,0
1707,Sales Executive,Sales,40,Female,Yes,3,Life Sciences,2,2,,0,100,17071,13194,,4,16,3,,22,2,1418804688,0
1708,Manufacturing Director,Research & Development,47,Male,No,4,Medical,3,3,,0,64,6759,5067,,1,19,3,,20,4,0,0
1709,Sales Executive,Sales,36,Male,No,4,Technical Degree,1,4,,0,84,25952,5079,,4,13,3,,12,3,1418804688,0
1710,Research Scientist,Research & Development,31,Male,Yes,2,Medical,3,1,,0,46,10322,2321,,0,22,4,,4,3,1418804688,0
1711,Manager,Sales,33,Male,No,3,Life Sciences,4,3,,0,38,20489,17444,,1,11,3,,10,3,1418804688,0
1712,Research Scientist,Research & Development,29,Female,Yes,3,Life Sciences,4,1,,0,92,11479,2404,,6,20,4,,3,3,1418804688,0
1713,Research Scientist,Research & Development,33,Female,No,1,Life Sciences,2,4,,0,53,17241,3452,,3,18,3,,5,3,1418804688,0
1714,Laboratory Technician,Research & Development,45,Female,No,4,Medical,4,4,,0,91,11005,2270,,3,14,3,,8,3,1418804688,0
1715,Research Director,Sales,50,Male,No,2,Medical,4,4,,0,66,6615,17399,,9,22,4,,32,2,1418804688,0
1716,Healthcare Representative,Research & Development,33,Female,No,4,Other,3,2,,0,84,20161,5488,,1,13,3,,6,3,1418804688,0
1717,Research Director,Research & Development,41,Male,No,3,Medical,1,3,,0,64,3735,19419,,2,17,3,,21,4,,0
1718,Laboratory Technician,Research & Development,27,Female,No,4,Technical Degree,3,2,,0,37,12086,2811,,9,14,3,,4,3,1418804688,0
1719,Laboratory Technician,Research & Development,45,Male,No,2,Life Sciences,4,1,,0,42,14039,3633,,1,15,3,,9,3,1418804688,0
1720,Sales Executive,Sales,47,Female,No,2,Life Sciences,4,4,,0,83,8571,4163,,1,17,3,,9,3,1418804688,0
1721,Research Scientist,Research & Development,30,Female,Yes,3,Life Sciences,1,3,,0,48,11539,2132,,4,11,3,,7,3,1418804688,0
1722,Manufacturing Director,Research & Development,50,Male,No,3,Life Sciences,4,3,,0,95,4161,13973,,3,18,3,,22,3,1418804688,0
1723,Research Scientist,Research & Development,38,Male,No,1,Medical,3,3,,0,66,12127,2684,,0,17,3,,3,2,1418804688,0
1724,Manufacturing Director,Research & Development,46,,No,2,Medical,4,3,,0,75,24208,10845,,6,13,3,,13,3,1418804688,0
1725,Manufacturing Director,Research & Development,24,Female,No,1,Medical,4,3,,0,41,24117,4377,,1,15,3,,5,3,1418804688,0
1726,Laboratory Technician,Research & Development,35,Male,Yes,4,Other,3,2,,0,39,10074,3743,,1,24,4,,5,1,1418804688,0
1727,Manufacturing Director,Research & Development,31,Female,No,1,Life Sciences,3,1,,0,96,11275,4148,,1,12,3,,4,3,1418804688,0
1728,Research Scientist,Research & Development,18,Male,No,2,Life Sciences,2,4,,0,73,13493,1051,,1,15,3,,0,3,1418804688,0
1729,Manufacturing Director,Research & Development,54,Female,No,3,Technical Degree,3,3,,0,56,13943,10739,,8,11,3,,22,3,1418804688,0
1730,Healthcare Representative,Research & Development,35,Female,No,4,Medical,3,3,,0,57,6975,10388,,1,11,3,,16,2,1418804688,0
1731,Research Director,Research & Development,30,Female,No,2,Life Sciences,2,1,,0,73,17802,11416,,0,12,3,,9,2,1418804688,0
1732,Research Scientist,Research & Development,20,Female,Yes,3,Medical,4,1,,0,98,18275,2600,,1,15,3,,1,3,1418804688,0
1733,Laboratory Technician,Research & Development,30,Female,Yes,3,Medical,2,2,,0,60,25725,2422,,0,17,3,,4,3,1418804688,0
1734,Manufacturing Director,Research & Development,26,Male,No,2,Medical,4,4,,0,32,3334,5472,,1,12,3,,8,3,1418804688,0
1735,Laboratory Technician,Research & Development,22,Male,No,1,Life Sciences,2,1,,0,94,6881,2451,,1,15,3,,4,2,1418804688,0
1736,Healthcare Representative,Research & Development,48,Male,No,3,Life Sciences,1,3,,0,97,13119,4240,,2,13,3,,19,3,1418804688,0
1737,Healthcare Representative,Research & Development,48,Male,No,4,Life Sciences,3,3,,0,78,22245,10999,,7,14,3,,27,3,1418804688,0
1738,Manufacturing Director,Research & Development,41,Female,No,2,Medical,4,3,,0,42,23371,5003,,6,14,3,,8,3,1418804688,0
1739,Manufacturing Director,Research & Development,39,Female,No,1,Life Sciences,4,4,,0,65,7060,12742,,1,16,3,,21,3,1418804688,0
1740,Manufacturing Director,Research & Development,27,Female,No,4,Life Sciences,1,4,,0,47,4658,4227,,0,18,3,,4,3,1418804688,0
1741,Laboratory Technician,Research & Development,35,Male,No,3,Other,2,4,,0,45,9541,3917,,1,20,4,,3,2,1418804688,0
1742,Manager,Sales,42,Male,No,2,Marketing,4,3,,0,90,7770,18303,,6,13,3,,21,4,1418804688,0
1743,Laboratory Technician,Research & Development,50,Male,No,3,Life Sciences,1,4,,0,64,20165,2380,,4,18,3,,8,3,1418804688,0
1744,Manufacturing Director,Research & Development,59,Female,No,3,Life Sciences,3,4,,0,69,21829,13726,,3,13,3,,30,3,1418804688,0
1745,Healthcare Representative,Research & Development,37,Female,Yes,2,Medical,1,2,,0,61,14382,4777,,5,15,3,,15,1,1418804688,0
1746,Healthcare Representative,Research & Development,55,Male,No,4,Medical,3,2,,0,62,12992,6385,,3,14,3,,17,3,1418804688,0
1747,Research Director,Research & Development,41,Female,No,1,Life Sciences,2,3,,0,55,20284,19973,,1,22,4,,21,3,1418804688,0
1748,Sales Executive,Sales,38,Male,No,4,Life Sciences,2,4,,0,42,4981,6861,,8,12,3,,19,3,1418804688,0
1749,Sales Executive,Sales,26,Male,Yes,2,Medical,2,1,,0,79,21813,4969,,8,18,3,,7,3,1418804688,0
1750,Manager,Sales,52,Female,Yes,1,Marketing,1,4,,0,57,25846,19845,,1,15,3,,33,3,1418804688,0
1751,Sales Executive,Sales,44,Female,No,3,Medical,4,4,,0,53,11737,13320,,3,18,3,,23,3,1418804688,0
1752,Sales Executive,Sales,50,Female,No,3,Life Sciences,4,3,,0,95,24920,6347,,0,12,3,,19,3,1418804688,0
1753,Laboratory Technician,Research & Development,36,Female,Yes,4,Life Sciences,3,1,,0,43,8269,2743,,1,16,3,,18,3,1418804688,0
1754,Manufacturing Director,Research & Development,39,Female,No,3,Medical,4,1,,0,82,5083,10880,,1,13,3,,21,3,1418804688,0
1755,Sales Representative,Sales,33,Female,No,1,Life Sciences,2,4,,0,88,21437,2342,,0,19,3,,3,2,1418804688,0
1756,Manager,Sales,45,Female,No,2,Life Sciences,4,4,,0,90,5404,17650,,3,13,3,,26,4,1418804688,0
1757,Laboratory Technician,Research & Development,32,Female,No,4,Medical,4,3,,0,69,11135,4025,,9,12,3,,10,3,1418804688,0
1758,Sales Executive,Sales,34,Male,No,4,Marketing,2,4,,0,75,12278,9725,,0,11,3,,16,2,1418804688,0
1759,Manager,Sales,59,Male,No,2,Technical Degree,2,4,,0,66,11038,11904,,3,14,3,,14,1,1418804688,0
1760,Human Resources,Human Resources,45,Male,No,4,Medical,2,2,,0,36,8318,2177,,1,16,3,,6,3,1418804688,0
1761,Sales Executive,Sales,53,Female,No,3,Marketing,3,2,,0,38,23537,7525,,2,12,3,,30,3,1418804688,0
1762,Laboratory Technician,Research & Development,36,Male,Yes,3,Other,1,3,,0,81,7858,4834,,7,14,3,,9,2,1418804688,0
1763,Research Scientist,Research & Development,26,Male,Yes,3,Life Sciences,1,1,,0,57,15346,2042,,6,14,3,,6,3,1418804688,0
1764,Sales Representative,Sales,34,Female,No,4,Life Sciences,3,3,,0,87,18410,2220,,1,19,3,,1,3,1418804688,0
1765,Sales Representative,Sales,28,Male,No,1,Medical,4,2,,0,74,23384,1052,,1,22,4,,1,3,1418804688,0
1766,Research Scientist,Research & Development,38,Male,No,4,Other,3,3,,0,44,2997,2821,,3,16,3,,8,3,1418804688,0
1767,Research Director,Research & Development,50,Male,No,4,Medical,2,3,,0,62,12853,19237,,2,11,3,,29,2,1418804688,0
1768,Healthcare Representative,Research & Development,37,Female,No,3,Other,4,2,,0,35,13848,4107,,3,15,3,,8,2,1418804688,0
1769,Sales Executive,Sales,40,Male,No,3,Marketing,3,1,,0,74,22217,8396,,1,14,3,,8,2,1418804688,0
1770,Research Scientist,Research & Development,26,Female,No,1,Medical,1,3,,0,66,25265,2007,,1,13,3,,5,3,1418804688,0
1771,Research Director,Research & Development,46,Male,No,4,Medical,4,4,,0,40,21445,19627,,9,17,3,,23,3,1418804688,0
1772,Sales Executive,Sales,54,Female,No,4,Life Sciences,3,3,,0,41,8392,10686,,6,11,3,,13,3,1418804688,0
1773,Research Scientist,Research & Development,56,Female,No,3,Medical,1,3,,0,63,12154,2942,,2,19,3,,18,3,1418804688,0
1774,Manufacturing Director,Research & Development,36,Female,No,5,Medical,4,4,,0,51,15669,8858,,0,11,3,,15,2,1418804688,0
1775,Manager,Research & Development,55,Male,No,1,Medical,3,1,,0,40,17323,16756,,7,15,3,,31,4,1418804688,0
1776,Sales Executive,Sales,43,Male,No,3,Medical,3,4,,0,79,5268,10798,,5,13,3,,18,3,1418804688,0
1777,Sales Representative,Sales,20,Female,Yes,3,Marketing,4,4,,0,54,17205,2323,,1,14,3,,2,3,1418804688,0
1778,Laboratory Technician,Research & Development,21,Female,Yes,3,Life Sciences,3,1,,0,36,17258,1416,,1,13,3,,1,2,1418804688,0
1779,Research Scientist,Research & Development,46,Female,No,4,Life Sciences,4,1,,0,74,21029,4615,,8,23,4,,19,3,1418804688,0
1780,Research Scientist,Research & Development,51,Male,Yes,4,Life Sciences,1,3,,0,34,10332,2461,,9,12,3,,18,4,1418804688,0
1781,Healthcare Representative,Research & Development,28,Male,Yes,2,Technical Degree,2,1,,0,72,12355,8722,,1,12,3,,10,2,1418804688,0
1782,Laboratory Technician,Research & Development,26,Male,No,2,Medical,1,1,,0,59,11141,3955,,1,16,3,,6,3,1418804688,0
1783,Manufacturing Director,Research & Development,30,Male,No,3,Other,3,1,,0,85,9096,9957,,0,15,3,,7,2,1418804688,0
1784,Research Scientist,Research & Development,41,Female,No,2,Technical Degree,2,3,,0,43,18863,3376,,1,13,3,,10,3,1418804688,0
1785,Healthcare Representative,Research & Development,38,Female,No,1,Life Sciences,3,3,,0,65,24608,8823,,0,18,3,,20,2,1418804688,0
1786,Healthcare Representative,Research & Development,40,Male,No,4,Technical Degree,1,4,,0,61,26542,10322,,4,20,4,,14,3,1418804688,0
1787,Laboratory Technician,Research & Development,27,Male,No,5,Life Sciences,1,3,,0,87,5869,4621,,1,19,3,,3,3,1418804688,0
1788,Manufacturing Director,Research & Development,55,Male,No,1,Life Sciences,4,2,,0,65,15813,10976,,3,18,3,,23,3,1418804688,0
1789,Research Scientist,Research & Development,28,Female,No,3,Other,3,3,,0,59,7909,3660,,3,13,3,,10,4,1418804688,0
1790,Human Resources,Human Resources,44,Male,Yes,2,Medical,2,1,,0,91,2326,10482,,9,14,3,,24,3,1418804688,0
1791,Healthcare Representative,Research & Development,33,Male,No,3,Life Sciences,4,4,,0,34,21214,7119,,4,15,3,,9,3,1418804688,0
1792,Sales Executive,Sales,35,Male,Yes,3,Technical Degree,4,1,,0,86,10333,9582,,0,22,4,,9,3,1418804688,0
1793,Research Scientist,Research & Development,33,Female,Yes,4,Medical,1,3,,0,54,3129,4508,,1,22,4,,14,3,1418804688,0
1794,Laboratory Technician,Research & Development,28,Male,No,2,Life Sciences,1,3,,0,50,22482,2207,,1,16,3,,4,2,1418804688,0
1795,Healthcare Representative,Research & Development,34,Male,No,1,Life Sciences,1,4,,0,45,22266,7756,,0,17,3,,7,2,1418804688,0
1796,Sales Executive,Sales,37,Female,No,4,Life Sciences,4,4,,0,88,24223,6694,,2,14,3,,8,3,1418804688,0
1797,Laboratory Technician,Research & Development,25,Male,Yes,1,Technical Degree,4,4,,0,32,4605,3691,,1,15,3,,7,4,1418804688,0
1798,Laboratory Technician,Research & Development,26,Male,Yes,3,Medical,1,3,,0,37,19373,2377,,1,20,4,,1,2,1418804688,0
1799,Research Scientist,Research & Development,33,Male,Yes,3,Medical,1,2,,0,55,2993,2313,,4,20,4,,5,3,1418804688,0
1800,Manager,Research & Development,42,Male,No,2,Medical,4,1,,0,35,14399,17665,,0,17,3,,23,3,1418804688,0
1801,Laboratory Technician,Research & Development,28,Male,Yes,3,Medical,1,2,,0,45,7160,2596,,1,15,3,,1,3,1418804688,0
1802,Sales Executive,Sales,50,Male,Yes,4,Other,4,3,,0,81,17251,4728,,3,14,3,,5,3,1418804688,0
1803,Sales Executive,Sales,33,Female,No,3,Life Sciences,4,2,,0,30,13401,4302,,0,17,3,,4,3,1418804688,0
1804,Research Scientist,Research & Development,34,Male,No,4,Life Sciences,3,4,,0,40,22478,2979,,3,17,3,,6,3,1418804688,0
1805,Manager,Research & Development,48,Male,No,4,Medical,1,4,,0,35,16154,16885,,2,22,4,,27,2,1418804688,0
1806,Sales Executive,Sales,45,Female,No,4,Life Sciences,2,3,,0,65,17970,5593,,1,13,3,,15,3,1418804688,0
1807,Healthcare Representative,Research & Development,52,Male,No,4,Life Sciences,2,2,,0,87,15322,10445,,7,19,3,,18,3,1418804688,0
1808,Sales Executive,Sales,38,Male,No,4,Marketing,3,3,,0,73,5569,8740,,0,14,3,,9,3,1418804688,0
1809,Research Scientist,Research & Development,29,Female,No,4,Life Sciences,3,4,,0,93,26968,2514,,4,22,4,,11,3,1418804688,0
1810,Manufacturing Director,Research & Development,28,Female,No,3,Medical,4,2,,0,93,8039,7655,,0,17,3,,10,2,1418804688,0
1811,Manager,Sales,46,Male,No,1,Marketing,1,3,,0,52,15596,17465,,3,12,3,,23,3,1418804688,0
1812,Sales Executive,Sales,38,Male,No,2,Marketing,4,2,,0,32,20619,7351,,7,16,3,,10,3,1418804688,0
1813,Manufacturing Director,Research & Development,43,Female,No,3,Life Sciences,3,1,,0,83,11535,10820,,8,11,3,,18,3,1418804688,0
1814,Healthcare Representative,Research & Development,39,Male,Yes,3,Life Sciences,1,4,,0,84,13547,12169,,7,11,3,,21,3,1418804688,0
1815,Research Director,Research & Development,40,Male,No,3,Medical,3,3,,0,44,17544,19626,,1,14,3,,21,4,1418804688,0
1816,Research Scientist,Research & Development,21,Female,No,1,Technical Degree,4,2,,0,70,25326,2070,,1,11,3,,2,4,1418804688,0
1817,Laboratory Technician,Research & Development,39,Male,No,3,Life Sciences,3,2,,0,70,8770,6782,,9,15,3,,9,2,1418804688,0
1818,Manufacturing Director,Research & Development,36,Male,No,4,Life Sciences,1,4,,0,78,23238,7779,,2,20,4,,18,3,1418804688,0
1819,Sales Representative,Sales,31,Male,No,3,Life Sciences,3,4,,0,67,21981,2791,,0,12,3,,3,3,1418804688,0
1820,Research Scientist,Research & Development,28,Male,No,1,Life Sciences,1,2,,0,67,19911,3201,,0,17,3,,6,1,1418804688,0
1821,Sales Executive,Sales,35,Male,No,2,Marketing,4,4,,0,54,18500,4968,,1,11,3,,5,3,1418804688,0
1822,Sales Executive,Sales,49,Male,No,4,Technical Degree,4,2,,0,56,11879,13120,,6,17,3,,22,3,1418804688,0
1823,Manufacturing Director,Research & Development,34,Male,No,2,Life Sciences,4,3,,0,95,15834,4033,,2,11,3,,5,2,1418804688,0
1824,Research Scientist,Research & Development,29,Female,No,3,Life Sciences,4,2,,0,61,17940,3291,,0,14,3,,8,2,1418804688,0
1825,Laboratory Technician,Research & Development,42,Male,No,3,Medical,2,4,,0,56,9558,4272,,4,19,3,,16,3,1418804688,0
1826,Manufacturing Director,Research & Development,29,Male,No,1,Medical,2,4,,0,79,17689,5056,,1,15,3,,10,2,1418804688,0
1827,Human Resources,Human Resources,38,Male,No,3,Human Resources,3,3,,0,37,6004,2844,,1,13,3,,7,4,1418804688,0
1828,Research Scientist,Research & Development,28,Male,No,3,Life Sciences,3,3,,0,39,22088,2703,,1,14,3,,3,3,1418804688,0
1829,Laboratory Technician,Research & Development,18,Male,Yes,1,Medical,3,3,,0,80,13556,1904,,1,12,3,,0,3,1418804688,0
1830,Sales Executive,Sales,33,Female,Yes,4,Marketing,1,1,,0,77,18385,8224,,0,17,3,,6,3,1418804688,0
1831,Laboratory Technician,Research & Development,41,Male,No,4,Life Sciences,2,4,,0,46,9051,4766,,3,11,3,,6,3,1418804688,0
1832,Laboratory Technician,Research & Development,31,Male,Yes,3,Medical,3,3,,0,72,6233,2610,,1,12,3,,2,2,1418804688,0
1833,Healthcare Representative,Research & Development,37,Female,No,2,Medical,3,4,,0,52,17171,5731,,7,13,3,,9,3,1418804688,0
1834,Research Scientist,Research & Development,27,Male,No,3,Life Sciences,4,3,,0,55,7950,2539,,1,13,3,,4,3,1418804688,0
1835,Sales Executive,Sales,34,Female,No,1,Life Sciences,2,3,,0,70,5829,5714,,1,20,4,,6,2,1418804688,0
1836,Human Resources,Human Resources,35,Male,No,4,Technical Degree,3,3,,0,100,7108,4323,,1,17,3,,6,1,null,0
1837,Sales Executive,Sales,29,Female,Yes,1,Life Sciences,4,1,,0,45,11162,7336,,1,13,3,,11,1,1418804688,0
1838,Research Director,Research & Development,40,Female,No,4,Medical,2,3,,0,88,13782,13499,,9,17,3,,20,2,1418804688,0
1839,Sales Executive,Sales,42,Male,Yes,3,Life Sciences,3,1,,0,44,2447,13758,,0,12,3,,22,2,1418804688,0
1840,Sales Executive,Sales,42,Male,No,4,Marketing,2,1,,0,45,2253,5155,,7,13,3,,9,4,1418804688,0
1841,Laboratory Technician,Research & Development,35,Male,No,4,Medical,4,3,,0,58,16340,2258,,6,12,3,,10,3,1418804688,0
1842,Laboratory Technician,Research & Development,24,Male,No,3,Medical,4,2,,0,49,6409,3597,,8,22,4,,6,3,1418804688,0
1843,Laboratory Technician,Research & Development,28,Female,Yes,1,Life Sciences,3,4,,0,79,22955,2515,,1,11,3,,1,2,1418804688,0
1844,Laboratory Technician,Research & Development,26,Male,No,4,Medical,1,4,,0,82,13421,4420,,1,22,4,,8,3,1418804688,0
1845,Sales Executive,Sales,30,Male,No,3,Marketing,3,3,,0,72,2706,6578,,1,18,3,,10,3,1418804688,0
1846,Research Scientist,Research & Development,40,Female,No,2,Medical,3,4,,0,92,21203,4422,,3,13,3,,16,1,1418804688,0
1847,Manufacturing Director,Research & Development,35,Male,No,3,Life Sciences,3,2,,0,44,19588,10274,,2,18,3,,15,4,1418804688,0
1848,Healthcare Representative,Research & Development,34,Male,No,3,Medical,4,1,,0,97,25755,5343,,0,20,4,,14,3,1418804688,0
1849,Laboratory Technician,Research & Development,35,Male,No,4,Other,4,4,,0,47,26537,2376,,1,13,3,,2,4,1418804688,0
1850,Sales Executive,Sales,43,Female,Yes,3,Marketing,1,3,,0,85,9489,5346,,8,13,3,,7,2,1418804688,0
1851,Sales Representative,Sales,32,Female,No,1,Life Sciences,3,1,,0,76,14947,2827,,1,12,3,,1,3,1418804688,0
1852,Manager,Research & Development,56,Female,No,4,Technical Degree,4,1,,0,92,18575,19943,,4,13,3,,28,3,1418804688,0
